

2 workers
5000,447208
5000,451655
5000,451284
2500,183525
2500,182208
2500,182394
1000,68010
1000,65945
1000,67112
500,33701
500,33136
500,33242
100,6129
100,6084
100,5741
50,3730
50,2853
50,3287




1 worker
5000,841733
5000,838476
5000,757632
2500,287049
2500,284919
2500,282349
1000,103698
1000,103339
1000,102740
500,51024
500,50779
500,50382
100,9938
100,9992
100,11362
50,5620
50,5313
50,5382
